Genes,PathwayID,PathwayName
RPL10L,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL11,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL12,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL13,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL13A,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL14,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL15,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL17,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL18,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL18A,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL19,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL21,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL22,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL22L1,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL23,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL23A,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL24,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL26,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL26L1,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL27,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL27A,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Post-translational protein modification', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL28,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL29,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL3,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL30,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL31,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL32,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL34,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL35,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL35A,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL36,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL36A,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL36AL,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL37,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL37A,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL38,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL39,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL39L,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL3L,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL4,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL41,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL5,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL6,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL7,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL7A,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL8,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Post-translational protein modification', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPL9,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPLP0,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-1280215', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Cytokine Signaling in Immune system', 'Metabolism of amino acids and derivatives'}"
RPLP1,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPLP2,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPN1,"{'R-HSA-597592', 'R-HSA-72766', 'R-HSA-5663205'}","{'Translation', 'Post-translational protein modification', 'Infectious disease'}"
RPN2,"{'R-HSA-597592', 'R-HSA-72766', 'R-HSA-5663205'}","{'Translation', 'Post-translational protein modification', 'Infectious disease'}"
RPP14,"{'R-HSA-72312', 'R-HSA-72306'}","{'tRNA processing', 'rRNA processing'}"
RPP21,"{'R-HSA-72312', 'R-HSA-72306'}","{'tRNA processing', 'rRNA processing'}"
RPP25,"{'R-HSA-72312', 'R-HSA-72306'}","{'tRNA processing', 'rRNA processing'}"
RPP30,"{'R-HSA-72312', 'R-HSA-72306'}","{'tRNA processing', 'rRNA processing'}"
RPP38,"{'R-HSA-72312', 'R-HSA-72306'}","{'tRNA processing', 'rRNA processing'}"
RPP40,"{'R-HSA-72312', 'R-HSA-72306'}","{'tRNA processing', 'rRNA processing'}"
RPRD1A,{'R-HSA-73857'},{'RNA Polymerase II Transcription'}
RPRD1B,{'R-HSA-73857'},{'RNA Polymerase II Transcription'}
RPRD2,{'R-HSA-73857'},{'RNA Polymerase II Transcription'}
RPS10,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS11,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS12,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS13,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS14,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS15,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS15A,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS16,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS17,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS18,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS19,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS19BP1,{'R-HSA-2262752'},{'Cellular responses to stress'}
RPS2,"{'R-HSA-72766', 'R-HSA-3247509', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Post-translational protein modification', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives', 'Chromatin modifying enzymes'}"
RPS20,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS21,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS23,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Post-translational protein modification', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS24,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS25,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS26,"{'R-HSA-72766', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-2262752', 'R-HSA-927802'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Nonsense-Mediated Decay (NMD)', 'Metabolism of amino acids and derivatives'}"
RPS27,"{'R-HSA-72766', 'R-HSA-927802', 'R-HSA-5663205', 'R-HSA-9675108', 'R-HSA-71291', 'R-HSA-72312', 'R-HSA-69620', 'R-HSA-9716542', 'R-HSA-2262752', 'R-HSA-69278'}","{'Cellular responses to stress', 'Translation', 'rRNA processing', 'Infectious disease', 'Nervous system development', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3', 'Cell Cycle Checkpoints', 'Nonsense-Mediated Decay (NMD)', 'Cell Cycle, Mitotic', 'Metabolism of amino acids and derivatives'}"
